	name	kind	query	description	comment	url	source	ccd	in_ccd
1270	Z360055716	SMILES	COc1cc(OC)c([C@H](C)O)cc1Cl		ENAMINE library		ENAMINE		False
1271	Z367445654	SMILES	Cc1cnn(C2CCCc3ccccc32)c1N.Cl		ENAMINE library		ENAMINE		False
1272	Z1147245035	SMILES	O=C(O)CN1CCCc2sccc2C1=O		ENAMINE library		ENAMINE		False
1273	Z1054109944	SMILES	C#CCNC(=O)N(C)C1CCN(c2ccccn2)CC1		ENAMINE library		ENAMINE		False
1274	Z1083558742	SMILES	Cc1ccccc1C(=O)Nc1ccccc1-c1nncn1C		ENAMINE library		ENAMINE		False
1275	Z406361486	SMILES	Cl.Nc1ccc2nccn2c1		ENAMINE library		ENAMINE		False
1276	Z343211224	SMILES	O=C(O)C1Cc2ccccc2N1		ENAMINE library		ENAMINE	A1AT6	True
1277	Z361887368	SMILES	O=S([O-])c1ccccc1.[Na+]		ENAMINE library		ENAMINE		False
1278	Z1144857090	SMILES	O=C1CCC(C(=O)NC2CCc3ccc(F)cc32)N1		ENAMINE library		ENAMINE		False
1279	Z500394090	SMILES	O=C(NCc1cccc(F)c1)N1CCSCC1		ENAMINE library		ENAMINE		False
1280	Z228585364	SMILES	OCc1cnn(Cc2ccccc2)c1		ENAMINE library		ENAMINE		False
1281	Z425867692	SMILES	Cl.NC1CC(=O)N(CC(F)(F)F)C1		ENAMINE library		ENAMINE		False
1282	Z803330146	SMILES	Cc1csc(-c2cccc(C(=O)O)c2)n1		ENAMINE library		ENAMINE		False
1283	Z1235993359	SMILES	CC(C)c1oc(C2CCCN2)nc1-c1ccccc1.Cl		ENAMINE library		ENAMINE		False
1284	Z1139337596	SMILES	CCc1nccn1C1CCCN(C(=O)c2ccoc2C)C1		ENAMINE library		ENAMINE		False
1285	Z362847962	SMILES	CC1CN(c2ccncc2)CC(C)O1.Cl		ENAMINE library		ENAMINE		False
1286	Z360053626	SMILES	CC(C)N1CC2CCCC(C1)C2O		ENAMINE library		ENAMINE		False
1287	Z57085790	SMILES	OC1CCSc2ccccc21		ENAMINE library		ENAMINE		False
1288	Z1209434366	SMILES	CCCCN1CC(=O)NC1=O		ENAMINE library		ENAMINE		False
1289	Z96091501	SMILES	Cl.NCCC1CCCO1		ENAMINE library		ENAMINE		False
1290	Z685625114	SMILES	Oc1nc(-c2ccccc2Cl)no1		ENAMINE library		ENAMINE		False
1291	Z1154254658	SMILES	Ic1c[nH]c2ccncc12		ENAMINE library		ENAMINE		False
1292	Z385478654	SMILES	Cc1nc(-c2ccc(Br)cc2)n[nH]1		ENAMINE library		ENAMINE		False
1293	Z82174544	SMILES	Cc1cn2cc(Br)ccc2n1		ENAMINE library		ENAMINE		False
1294	Z107184948	SMILES	Cc1ccc2cccc(OCc3cc(C)on3)c2n1		ENAMINE library		ENAMINE		False
1295	Z815114596	SMILES	OC1CCc2c(Cl)cccc21		ENAMINE library		ENAMINE		False
1296	Z1172207821	SMILES	Oc1cncc(Br)c1		ENAMINE library		ENAMINE		False
1297	Z992949130	SMILES	OC1CCCCC1c1ccc(F)cc1		ENAMINE library		ENAMINE		False
1298	Z823275192	SMILES	OC(c1cncc(F)c1)C1CCCCC1		ENAMINE library		ENAMINE		False
1299	Z802556532	SMILES	CNCc1nc(C)n[nH]1.Cl.Cl		ENAMINE library		ENAMINE		False
1300	Z1079132776	SMILES	COC(=O)c1c(C)n[nH]c1C		ENAMINE library		ENAMINE		False
1301	Z425400470	SMILES	COc1ccc(C(=O)c2ccco2)cc1		ENAMINE library		ENAMINE		False
1302	Z802556292	SMILES	Cl.FC(F)(F)C1CNCCO1		ENAMINE library		ENAMINE		False
1303	Z1013332166	SMILES	Cl.Cl.NCc1cnc[nH]1		ENAMINE library		ENAMINE		False
1304	Z332382408	SMILES	CC(=O)c1ccc(Sc2nccn2C)cc1		ENAMINE library		ENAMINE		False
1305	Z442321056	SMILES	COC(=O)CN1Cc2ccccc2C1=O		ENAMINE library		ENAMINE		False
1306	Z285136922	SMILES	Brc1cncnc1		ENAMINE library		ENAMINE	HHN	True
1307	Z406681626	SMILES	CNCC(F)(F)C(F)(F)F.Cl		ENAMINE library		ENAMINE		False
1308	Z802894344	SMILES	Cc1cc(-c2ncc[nH]2)ccc1F.Cl		ENAMINE library		ENAMINE		False
1309	Z1245537914	SMILES	COC(=O)CC1CSCCN1.Cl		ENAMINE library		ENAMINE		False
1310	Z871779120	SMILES	CC(C)n1[nH]c(-c2ccc(F)cc2)cc1=O		ENAMINE library		ENAMINE		False
1311	Z851814010	SMILES	CCOC(=O)c1cscn1		ENAMINE library		ENAMINE		False
1312	Z1126977963	SMILES	O=C(C1CCCC1)N1CCS(=O)CC1		ENAMINE library		ENAMINE		False
1313	Z382816560	SMILES	NC(CCO)c1ccccc1		ENAMINE library		ENAMINE		False
1314	Z734246530	SMILES	Cl.NC(C(=O)c1ccccc1)c1ccccc1		ENAMINE library		ENAMINE		False
1315	Z108544676	SMILES	Cn1ccc(NC(=O)CC2CCCC2)n1		ENAMINE library		ENAMINE		False
1316	Z48854831	SMILES	CN=c1sc(C(=O)NC)c(C)n1C.Cl		ENAMINE library		ENAMINE		False
1317	Z1171155517	SMILES	COC(=O)c1nnc2ccccc2c1Cl		ENAMINE library		ENAMINE		False
1318	Z1245735324	SMILES	CS(=O)(=O)C1CSCCN1		ENAMINE library		ENAMINE		False
1319	Z979743772	SMILES	Cl.NC(CCO)C1CC1		ENAMINE library		ENAMINE		False
1320	Z1201628122	SMILES	CS(=O)CCN1CCNCC1.Cl.Cl		ENAMINE library		ENAMINE		False
1321	Z951327036	SMILES	CCc1ncn(C)c1N.Cl		ENAMINE library		ENAMINE		False
1322	Z444351968	SMILES	Cl.NC1CC(c2ccccc2Cl)C1		ENAMINE library		ENAMINE		False
1323	Z732783554	SMILES	Nc1cccc(-c2ccc3c(c2)CCO3)n1		ENAMINE library		ENAMINE		False
1324	Z992944726	SMILES	CNc1nc(-c2ccccc2)no1		ENAMINE library		ENAMINE		False
1325	Z1139313329	SMILES	O=C(c1ccoc1)N1CCCCC1Cn1cccn1		ENAMINE library		ENAMINE		False
1326	Z56801148	SMILES	Cn1cccc1Cc1nnc2n1CCCCC2		ENAMINE library		ENAMINE		False
1327	Z54814785	SMILES	O=C(c1csc2c1CCCC2)N1CCOCC1		ENAMINE library		ENAMINE		False
1328	Z56808921	SMILES	O=S(=O)(c1ccc(Cl)cc1)C(F)F		ENAMINE library		ENAMINE		False
1329	Z44584876	SMILES	CN1CCN(C(=O)NC2CCCCC2)CC1		ENAMINE library		ENAMINE		False
1330	Z56793124	SMILES	Cc1cc(C)n(Cc2ccc(C(=O)O)cc2)n1		ENAMINE library		ENAMINE		False
1331	Z56822975	SMILES	Cc1cc(N)n(C(C)(C)C)n1		ENAMINE library		ENAMINE		False
1332	Z56818752	SMILES	c1cc(-c2nnc3n2CCC3)ccn1		ENAMINE library		ENAMINE		False
1333	Z30168633	SMILES	O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2		ENAMINE library		ENAMINE		False
1334	Z56839694	SMILES	Cc1cc(Nc2ccccc2)n(C)n1		ENAMINE library		ENAMINE		False
1335	Z56827753	SMILES	CC(C)CNC1=NCCCS1		ENAMINE library		ENAMINE		False
1336	Z56839765	SMILES	CC(NC1=NCCS1)c1ccccc1		ENAMINE library		ENAMINE		False
1337	Z56824498	SMILES	O=C1Nc2ccc(F)cc2C1=O		ENAMINE library		ENAMINE	72R	True
1338	Z56804437	SMILES	O=C(O)C(c1ccccc1)c1cn2cc(Cl)ccc2n1		ENAMINE library		ENAMINE		False
1339	Z56837130	SMILES	O=[S-](=O)c1cc(Cl)ccc1Cl.[Na+]		ENAMINE library		ENAMINE		False
1340	Z56174506	SMILES	Cc1ccc(NC2SC(=O)NC2=O)cc1		ENAMINE library		ENAMINE		False
1341	Z32928052	SMILES	CN1CCCN(C(=O)C2CCCCC2)CC1.Cl		ENAMINE library		ENAMINE		False
1342	Z135666374	SMILES	Cc1occc1C(=O)N1CCCCCCC1		ENAMINE library		ENAMINE		False
1343	Z168887072	SMILES	Cc1cc(CN2CC(C)OC(C)C2)on1		ENAMINE library		ENAMINE		False
1344	Z449374978	SMILES	OC1CCc2cc(Br)ccc2C1		ENAMINE library		ENAMINE		False
1345	Z20252150	SMILES	CSc1nnc(-c2ccncc2)n1C		ENAMINE library		ENAMINE		False
1346	Z56754345	SMILES	CCCCn1c(=O)[nH]c2c(c1=O)CCC2		ENAMINE library		ENAMINE		False
1347	Z56754206	SMILES	CSc1ncc(F)c(=O)n1C		ENAMINE library		ENAMINE		False
1348	Z31727131	SMILES	CC(=O)N1CCN(C(=O)c2ccccc2Cl)CC1		ENAMINE library		ENAMINE		False
1349	Z56917366	SMILES	On1nnc2ccc(Cl)cc21		ENAMINE library		ENAMINE		False
1350	Z45509344	SMILES	O=S(=O)(NC1CCCCC1)c1ccccc1		ENAMINE library		ENAMINE		False
1351	Z223456720	SMILES	Cn1ccnc1C(O)(c1c[nH]c2ccccc12)C(F)(F)F		ENAMINE library		ENAMINE		False
1352	Z56928944	SMILES	Oc1ccc2c3c1CCCN3CCC2		ENAMINE library		ENAMINE		False
1353	Z56926636	SMILES	Cc1ccc(N)cc1I.Cl		ENAMINE library		ENAMINE		False
1354	Z85920464	SMILES	c1cc(CN2CCNCC2)ccn1		ENAMINE library		ENAMINE		False
1355	Z197514090	SMILES	O=C(c1csc2c1CCCC2)N1CCC(CO)CC1		ENAMINE library		ENAMINE		False
1356	Z199468082	SMILES	Cn1ccnc1C(O)C(F)(F)F		ENAMINE library		ENAMINE		False
1357	Z57127534	SMILES	O=C(O)C(O)(c1ccccc1)c1ccccc1		ENAMINE library		ENAMINE	0UT	True
1358	Z381471078	SMILES	O=C(NC1CCCCCC1)C1COCCO1		ENAMINE library		ENAMINE		False
1359	Z436479340	SMILES	CCC1c2ccsc2CCN1C(=O)C1CCC(=O)NC1		ENAMINE library		ENAMINE		False
1360	Z1238547207	SMILES	CN1C(=O)CCC(CO)C1c1cccc(Cl)c1		ENAMINE library		ENAMINE		False
1361	Z802568472	SMILES	Cl.NCCS(=O)c1ccccc1F		ENAMINE library		ENAMINE		False
1362	Z425773836	SMILES	CC(O)c1c(F)cccc1-n1cncn1		ENAMINE library		ENAMINE		False
1363	Z1157838209	SMILES	Cc1cccc2c1C(C)CC2O		ENAMINE library		ENAMINE		False
1364	Z271901124	SMILES	CS(=O)(=O)c1cccc(C(=O)N2C3CCC2CC3)c1		ENAMINE library		ENAMINE		False
1365	Z1201618708	SMILES	COC(=O)c1sccc1Cl		ENAMINE library		ENAMINE		False
1366	Z104509708	SMILES	Cl.Cl.NCCN1CCCC1		ENAMINE library		ENAMINE		False
1367	Z104341238	SMILES	O=C(O)c1csc(-c2ccsc2)n1		ENAMINE library		ENAMINE		False
1368	Z104474148	SMILES	C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12		ENAMINE library		ENAMINE		False
1369	Z1345250547	SMILES	COCC(C)NC(=O)N1CC2C3CCC(C3)C21		ENAMINE library		ENAMINE		False
1370	Z1210574206	SMILES	O=C(NCC(F)(F)F)N1CC(O)CC1C1CCCCC1		ENAMINE library		ENAMINE		False
1371	Z1198173408	SMILES	Cc1cc(O)cc(=O)n1C1CC1		ENAMINE library		ENAMINE		False
1372	Z431535362	SMILES	O=c1[nH]c(C(F)(F)F)cs1		ENAMINE library		ENAMINE		False
1373	Z1184857743	SMILES	Cn1ccc2c1C(=O)NCC2		ENAMINE library		ENAMINE		False
1374	Z56820418	SMILES	CC(=O)c1ccc(Cl)s1		ENAMINE library		ENAMINE		False
1375	Z240985414	SMILES	CCOC(=O)c1ocnc1C		ENAMINE library		ENAMINE		False
1376	Z217166136	SMILES	O=S1CCNc2ccccc21		ENAMINE library		ENAMINE		False
1377	Z166414022	SMILES	COC(=O)c1ccc(C)n1C		ENAMINE library		ENAMINE		False
1378	Z1198330379	SMILES	Brc1cccc2cnoc12		ENAMINE library		ENAMINE		False
1379	Z56852639	SMILES	O=C(Nc1ccc(C(F)(F)F)[nH]c1=O)c1ccccc1		ENAMINE library		ENAMINE		False
1380	Z409910388	SMILES	O=C(Nc1ccc(F)cc1Cl)NC1CC1		ENAMINE library		ENAMINE		False
1381	Z224158926	SMILES	O=C(O)C1CCN(C(=O)c2ccsc2)CC1		ENAMINE library		ENAMINE		False
1382	Z91150665	SMILES	CN(Cc1ccsc1)C(=O)c1ccc(F)cc1		ENAMINE library		ENAMINE		False
1383	Z220740536	SMILES	Cc1cc(C)n(CCC(=O)N2CC(C)OC(C)C2)n1		ENAMINE library		ENAMINE		False
1384	Z251666974	SMILES	CC(=O)N1CCN(C(=O)C(C)(C)C)CC1		ENAMINE library		ENAMINE		False
1385	Z318139512	SMILES	CC(C)(C)C(=O)N1CCN(C(=O)C2CCCC2)CC1		ENAMINE library		ENAMINE		False
1386	Z253390706	SMILES	O=C(Cn1cccn1)N1CCCC2CCCCC21		ENAMINE library		ENAMINE		False
1387	Z109245238	SMILES	O=C(Nc1ccccc1C(=O)N1CCCC1)C1CCC1		ENAMINE library		ENAMINE		False
1388	Z54359913	SMILES	CC(Sc1ccccn1)C(=O)N1CCc2ccccc2C1		ENAMINE library		ENAMINE		False
1389	Z30833122	SMILES	O=C(Nc1ccc(F)cc1Cl)C1CCCC1		ENAMINE library		ENAMINE		False
1390	Z299675812	SMILES	Cc1ccc(CNC(=O)N2CCOC(C)C2)cc1		ENAMINE library		ENAMINE		False
1391	Z19728636	SMILES	CC(Sc1ccc(Cl)cc1)C(=O)N1CCOCC1		ENAMINE library		ENAMINE		False
1392	Z371867930	SMILES	CC(C)NC(=O)Nc1ccc(F)cc1Cl		ENAMINE library		ENAMINE		False
1393	Z448377914	SMILES	CC1CN(C(=O)NCCn2ccnc2)CCO1		ENAMINE library		ENAMINE		False
1394	Z31735562	SMILES	COCC(=O)Nc1cccc(NC(C)=O)c1		DSI library		DSI	GWA	True
1395	Z1650040241	SMILES	CCC(=O)NC1CCNC1		DSI library		DSI		False
1396	Z263785508	SMILES	COCC(=O)Nc1nnc(C)s1		DSI library		DSI		False
1397	Z275181224	SMILES	CCn1cc(CNC(=O)c2cccnc2)cn1		DSI library		DSI	K0P	True
1398	Z276545932	SMILES	COc1ccc(Nc2ncnc3[nH]cnc23)cc1		DSI library		DSI		False
1399	Z241832786	SMILES	CN1CCN(C(=O)C2CCCN2)CC1		DSI library		DSI		False
1400	Z437584380	SMILES	O=C(c1ccc(Cl)cc1)N1CCSCC1		DSI library		DSI	I8D	True
1401	Z804566442	SMILES	CCc1ccc(C(=O)NCc2cnn(C)c2)s1		DSI library		DSI	B0Y	True
1402	Z2856434897	SMILES	NC(=O)C1CCN(CCc2ccccc2)CC1		DSI library		DSI	Q40	True
1403	Z31432226	SMILES	O=C(c1ccc2c(c1)OCO2)N1CCCCCC1		DSI library		DSI	JGP	True
1404	Z26312102	SMILES	NC(=O)c1ccc(OCc2ccccc2)cc1		DSI library		DSI		False
1405	Z2856434858	SMILES	O[C@@H]1CCN(Cc2ccc(Cl)cc2)C1		DSI library		DSI		False
1406	Z235449082	SMILES	OCc1ccc(-n2cnc3ccccc32)cc1		DSI library		DSI	JFS	True
1407	Z1401333862	SMILES	Cn1ccc(NCc2ccccc2)n1		DSI library		DSI	A1AM3	True
1408	Z1745658474	SMILES	NC(=O)c1cnc(C(F)(F)F)nc1		DSI library		DSI	S7J	True
1409	Z57299529	SMILES	c1ccc(CCNc2nc3ccccc3[nH]2)cc1		DSI library		DSI	LUY	True
1410	Z111666026	SMILES	O=c1[nH]cc(NCc2ccccc2)c(=O)[nH]1		DSI library		DSI	A1H9X	True
1411	Z1333043417	SMILES	Cc1nccc(N2CCC(N)CC2)n1		DSI library		DSI		False
1412	Z815264062	SMILES	Cn1cc(C(=O)O)c(-c2ccncc2)n1		DSI library		DSI		False
1413	Z1722836661	SMILES	CN(C)C(=O)OCCn1ccnc1		DSI library		DSI	WK4	True
1414	Z57627041	SMILES	N#CCC(=O)N1CCC(C(N)=O)CC1		DSI library		DSI	ZP8	True
1415	Z1437171658	SMILES	CNC(C)c1cnn(C)c1		DSI library		DSI		False
1416	Z1891772663	SMILES	CC(=O)NC(C(=O)O)C1CCOCC1		DSI library		DSI		False
1417	Z818732104	SMILES	CC(N)CN1CCOCC1		DSI library		DSI		False
1418	Z235341991	SMILES	COc1ccc(C)cc1NC(=O)CN.Cl		DSI library		DSI		False
1419	Z2429435052	SMILES	CC(C)(O)CN1CC[C@H](N)C1.Cl		DSI library		DSI		False
1420	Z1247413608	SMILES	CS(=O)(=O)N1CCC(O)CC1		DSI library		DSI	LPU	True
1421	Z1245580425	SMILES	CC1CCCCN1CCN		DSI library		DSI	A1A3X	True
1422	Z364328788	SMILES	CC(=O)Nc1cc(C(=O)O)ccc1F		DSI library		DSI	NZG	True
1423	Z198194394	SMILES	NC(=O)N1CCN(c2ccc(F)cc2)CC1		DSI library		DSI	O1M	True
1424	Z285782452	SMILES	CNc1ccccc1S(C)(=O)=O		DSI library		DSI	UVA	True
1425	Z1269638430	SMILES	CC(=O)NCC1CNCCO1		DSI library		DSI		False
1426	Z2467208649	SMILES	CC(C)Nc1nc2ccccc2[nH]1		DSI library		DSI	VWJ	True
1427	Z1461982627	SMILES	CC(C)c1nnc(NCC(C)(C)C)s1		DSI library		DSI		False
1428	Z30242076	SMILES	NC(=O)c1ccc(NC(=O)c2ccccc2)cc1		DSI library		DSI		False
1429	Z2856434843	SMILES	OCCN1CCOCC1		DSI library		DSI		False
1430	Z1526748660	SMILES	NC(=O)C1CCC(F)(F)CC1		DSI library		DSI	YXY	True
1431	Z27695365	SMILES	CC(C)CC(=O)NCc1ccc2c(c1)OCO2		DSI library		DSI	X1G	True
1432	Z1354416068	SMILES	CC(=O)N1Cc2ccc(N)cc2C1		DSI library		DSI	X1J	True
1433	Z1259339735	SMILES	CN(C)Cc1nc(C2(N)CCCC2)no1		DSI library		DSI		False
1434	Z1955122823	SMILES	COc1cccnc1C#N		DSI library		DSI		False
1435	Z2737076969	SMILES	Fc1cccc(CNCc2ccco2)c1		DSI library		DSI	T0V	True
1436	Z1359419878	SMILES	COc1ccccc1-c1nnco1		DSI library		DSI	K6U	True
1437	Z1636723439	SMILES	CNC(=O)C1CNCCO1		DSI library		DSI	A1BFJ	True
1438	Z2734782702	SMILES	COc1cc(C(=O)O)cc(OC)c1OC		DSI library		DSI	H5A	True
1439	Z30891796	SMILES	Cc1ccc(C)c(OC(=O)c2ccncc2)c1		DSI library		DSI	QL5	True
1440	Z26781964	SMILES	O=C(NCc1nc2ccccc2[nH]1)c1ccco1		DSI library		DSI	W0D	True
1441	Z416341642	SMILES	CC1CN(S(=O)(=O)N(C)C(C)C)CCO1		DSI library		DSI	I87,NWP	True
1442	Z56346825	SMILES	O=C(Nc1ccc(O)cc1)c1ccc(Cl)cc1		DSI library		DSI		False
1443	Z933840894	SMILES	CNC(=O)NCc1c(F)cccc1Cl		DSI library		DSI		False
1444	Z26333434	SMILES	N#Cc1ccc(Cn2cnc3ccccc32)cc1		DSI library		DSI	RYM	True
1445	Z295848548	SMILES	C1CN(Cc2nc(C3CC3)no2)CCO1		DSI library		DSI	X0G	True
1446	Z57040482	SMILES	CC(=O)Nc1ccccc1O		DSI library		DSI	9KS	True
1447	Z1673618163	SMILES	CN(CCO)S(=O)(=O)c1ccc(N)cc1		DSI library		DSI	WL7	True
1448	Z30272045	SMILES	CNC(=O)c1ccc(CS(C)(=O)=O)cc1		DSI library		DSI		False
1449	Z927412236	SMILES	CC(N)C(=O)N1CCCCC1C		DSI library		DSI	8CN	True
1450	Z30242133	SMILES	NC(=O)c1ccc(NC(=O)C2CCCC2)cc1		DSI library		DSI		False
1451	Z44567722	SMILES	COC(=O)C1CCN(C(=O)NC(C)(C)C)CC1		DSI library		DSI	K0V	True
1452	Z102895082	SMILES	COc1ccc2cn[nH]c(=O)c2c1OC		DSI library		DSI	K3V	True
1453	Z1003207278	SMILES	CNS(=O)(=O)CC1CCCCC1		DSI library		DSI	LJR	True
1454	Z30917949	SMILES	CCc1ccc(NC(=O)c2cnccn2)cc1		DSI library		DSI		False
1455	Z57472297	SMILES	CC(CO)(CO)NC(=O)Nc1ccccc1		DSI library		DSI	AYV	True
1456	Z56767623	SMILES	c1ccc2sc(N3CCOCC3)nc2c1		DSI library		DSI		False
1457	Z2856434896	SMILES	Cc1ccc(CN(C)Cc2ccccc2)o1		DSI library		DSI	U3K	True
1458	Z26333448	SMILES	Fc1ccc(Cn2cnc3ccccc32)cc1		DSI library		DSI	GQP	True
1459	Z57778470	SMILES	Cc1ccccc1CNc1nnnn1C		DSI library		DSI	WNA	True
1460	Z1815155460	SMILES	CC(=O)Nc1cccnc1C(=O)O		DSI library		DSI		False
1461	Z1992316315	SMILES	CN1CCN(CCN)CC1(C)C		DSI library		DSI		False
1462	Z1741785925	SMILES	CC1CCNC(C(N)=O)C1		DSI library		DSI		False
1463	Z1186029914	SMILES	CNC1CCN(c2ccccc2F)C1=O		DSI library		DSI	A1BB3,W0G	True
1464	Z27782760	SMILES	CCOc1ccc(C(=O)Nc2ccccc2)cc1		DSI library		DSI		False
1465	Z228585534	SMILES	CC1CCCN(C(=O)CO)C1		DSI library		DSI		False
1466	Z52584368	SMILES	CNC(=O)CNc1ncnc2sccc12		DSI library		DSI		False
1467	Z2856434816	SMILES	Cl.c1csc(CNCc2ccncc2)c1		DSI library		DSI		False
1468	Z906021418	SMILES	CC(C)c1ncc(Cl)c(C(N)=O)n1		DSI library		DSI	K2G	True
1469	Z1945710531	SMILES	COC(C)c1nc(-c2cnoc2C)cs1		DSI library		DSI		False
1470	Z805551440	SMILES	CN(C)S(=O)(=O)c1cn[nH]c1		DSI library		DSI	A1H9V	True
1471	Z363993198	SMILES	Nc1nccc(-c2ccc(Cl)cc2)n1		DSI library		DSI		False
1472	Z104584152	SMILES	CN(C)C(=O)CNc1ccccc1		DSI library		DSI	WGP	True
1473	Z2856434815	SMILES	CN(C)Cc1ccc(C#N)cc1		DSI library		DSI	WHY	True
1474	Z364368134	SMILES	CC(=O)Nc1cccc(C(=O)O)c1C		DSI library		DSI	Q5H	True
1475	Z1741960769	SMILES	NC(=S)Nc1ccc(OC(F)(F)F)cc1		DSI library		DSI	LX7	True
1476	Z100642432	SMILES	CN(C)C(=O)c1ccc(F)cc1Br		DSI library		DSI	WJ7	True
1477	Z1134990241	SMILES	Cc1ccn(Cc2csc(C)n2)c(=O)c1		DSI library		DSI		False
1478	Z1675346324	SMILES	Cc1cc(N(C)C2CC(O)C2)nc(C)n1		DSI library		DSI	NUJ	True
1479	Z2574937229	SMILES	COc1ccc(C(N)c2ccccc2)cc1.Cl		DSI library		DSI		False
1480	Z50145861	SMILES	CC1=NN(c2ccccc2)C(=O)C1		DSI library		DSI	W1P	True
1481	Z169226638	SMILES	CC(=O)NCCN1CCCCCC1		DSI library		DSI		False
1482	Z45656995	SMILES	CS(=O)(=O)Nc1ccc(C(N)=O)cc1		DSI library		DSI	S2S	True
1483	Z466628048	SMILES	Cc1csc(CNC(=O)c2cc[nH]n2)n1		DSI library		DSI		False
1484	Z223388508	SMILES	CC(=O)N1CCC(c2c[nH]c3ccccc23)CC1		DSI library		DSI		False
1485	Z19735904	SMILES	O=C(COc1ccccc1)NC1CCCCC1		DSI library		DSI	B0A	True
1486	Z1262327505	SMILES	c1ccc(NCC2CCNC2)nc1		DSI library		DSI	WNJ	True
1487	Z134785326	SMILES	CC(C(N)=O)N1CCN(S(C)(=O)=O)CC1		DSI library		DSI		False
1488	Z735557654	SMILES	CCOC(=O)c1sc(-c2cnccn2)nc1C		DSI library		DSI		False
1489	Z336089202	SMILES	Nc1ccccc1OCc1ccccc1		DSI library		DSI	MJW	True
1490	Z1267885772	SMILES	Cc1cccc(N2CCNC(C)C2)n1		DSI library		DSI	8AB,A1H95	True
1491	Z217038356	SMILES	CC1CN(C(=O)Cn2cccn2)CCO1		DSI library		DSI	S7D	True
1492	Z275154304	SMILES	O=C(Nc1nnc[nH]1)c1cccnc1Cl		DSI library		DSI		False
1493	Z28226359	SMILES	COC(=O)c1ccc(NC(=O)C2CCCC2)cc1		DSI library		DSI		False
1494	Z1259161657	SMILES	CNC1CCCCC1S(C)(=O)=O		DSI library		DSI		False
1495	Z165170770	SMILES	CNC(=O)c1ccc(S(N)(=O)=O)cc1		DSI library		DSI	W0Y	True
1496	Z31478129	SMILES	CCOC(=O)NCc1ccccc1		DSI library		DSI	NVJ	True
1497	Z335451386	SMILES	COc1cccc(C(N)CC(=O)O)c1		DSI library		DSI		False
1498	Z71580604	SMILES	Cc1ccc(NC(=O)C2CCCO2)nc1		DSI library		DSI	LQV	True
1499	Z939944666	SMILES	N#Cc1ccc(N2CCNCC2)c(F)c1		DSI library		DSI	WK7	True
1500	Z287256168	SMILES	Cc1cccc(C(=O)NC(C)C2CC2)n1		DSI library		DSI	SYQ,T3Z	True
1501	Z31484539	SMILES	O=C(Cc1ccc(F)cc1)NC1CCCCC1		DSI library		DSI		False
1502	Z1613492358	SMILES	CC(O)CCn1cccn1		DSI library		DSI	Q7E	True
1503	Z2446040567	SMILES	CC(C)c1nccn1CC(=O)O		DSI library		DSI		False
1504	Z1787158625	SMILES	CC(=O)NC1CCC(N)CC1		DSI library		DSI		False
1505	Z2510259379	SMILES	CC(C)n1cc(C(=O)O)nn1		DSI library		DSI		False
1506	Z198194396	SMILES	NC(=O)N1CCN(C(=O)c2ccco2)CC1		DSI library		DSI	K2M	True
1507	Z1124201124	SMILES	CCOC(=O)c1cn[nH]c1		DSI library		DSI	GOJ	True
1508	Z927746322	SMILES	CNCC(=O)Nc1cc(C)ccn1		DSI library		DSI	W04	True
1509	Z1129283193	SMILES	CC(=O)Nc1cnccc1C		DSI library		DSI	SZY	True
1510	Z1688493887	SMILES	N#CCC(=O)N1CCC(Cc2ccccc2)CC1		DSI library		DSI	SU7	True
1511	Z1374778753	SMILES	OCc1cn(-c2ccc(Cl)cc2)nn1		DSI library		DSI	B1J	True
1512	Z1868430535	SMILES	CC(=O)N1CC(C(=O)O)C1		DSI library		DSI		False
1513	Z1148747945	SMILES	CC(=O)Nc1ccncc1C		DSI library		DSI	WKY	True
1514	Z57792053	SMILES	CCc1nc(-c2ccc(Cl)cc2)no1		DSI library		DSI		False
1515	Z54628157	SMILES	CNc1ncc(C(F)(F)F)cc1Cl		DSI library		DSI		False
1516	Z1824511473	SMILES	CC(=O)N1C[C@H](O)C[C@@H]1C(=O)O		DSI library		DSI		False
1517	Z1562205518	SMILES	NC(=O)c1cnn(CCO)c1		DSI library		DSI	W17	True
1518	Z2856434767	SMILES	N#CCCN1CCOCC1		DSI library		DSI		False
1519	Z2442288995	SMILES	CC(N)c1nc(Cc2ccccc2)no1.Cl		DSI library		DSI		False
1520	Z2064898339	SMILES	Cc1ccc(CC(=O)NC[C@@H]2CCCO2)cc1		DSI library		DSI		False
1521	Z270979606	SMILES	CC(C)(C(N)=O)c1ccccc1		DSI library		DSI		False
1522	Z31222641	SMILES	Cc1sc2ncnc(N(C)C)c2c1C		DSI library		DSI	GV1	True
1523	Z1343633025	SMILES	Cc1ccc(C(N)=O)c(F)c1		DSI library		DSI	K3M	True
1524	Z812517112	SMILES	c1nc(CN2CCNCC2)cs1		DSI library		DSI		False
1525	Z56767614	SMILES	COC(=O)c1ccc(NC(=O)C(F)(F)F)cc1		DSI library		DSI	RWP	True
1526	Z2856434854	SMILES	COc1cccc(CN2CCC(C(N)=O)CC2)c1		DSI library		DSI	I81	True
1527	Z2856434779	SMILES	O=C(O)Cc1ccc(-c2ccccc2)cc1		DSI library		DSI	BP4	True
